249;0.384
250;0.349
251;0.586
252;0.628
253;0.624
254;1.533
255;3.155
256;4.415
257;4.445
258;1.132
259;0.798
260;0.271
261;0.809
262;5.788
263;2.308
264;1.669
265;1.337
266;1.900
267;2.841
268;13.584
269;6.535
270;1.545
271;0.900
272;0.653
273;0.886
274;0.741
275;0.389
276;2.181
277;1.886
278;1.989
279;2.751
280;2.433
281;12.068
282;5.100
283;2.112
284;0.751
285;0.486
286;1.097
287;1.661
288;1.267
289;0.581
290;0.337
291;1.986
292;2.376
293;3.215
294;2.243
295;0.943
296;0.321
297;0.205
298;0.921
299;0.819
300;1.321
301;0.925
302;0.892
303;1.146
304;3.889
305;5.665
306;4.298
307;3.098
308;2.072
309;0.563
310;2.523
311;6.639
312;9.000
313;1.894
314;3.708
315;4.173
316;4.315
317;3.564
318;1.325
319;0.719
320;0.172
321;0.000
322;0.000
323;0.121
324;0.272
325;0.475
326;0.784
327;2.167
328;6.320
329;5.794
330;2.653
331;0.354
332;0.000
333;0.000
334;0.048
335;0.264
336;1.346
337;2.033
338;3.206
339;1.699
340;7.803
341;2.566
342;1.263
343;0.643
344;0.248
345;0.171
346;0.508
347;2.286
348;1.621
349;2.151
350;1.218
351;4.783
352;5.294
353;13.746
354;2.959
355;0.914
356;0.206
357;0.000
358;0.546
359;0.785
360;2.325
361;1.101
362;1.986
363;7.993
364;6.139
365;4.005
366;1.386
367;0.697
368;0.419
369;0.769
370;1.291
371;1.740
372;5.764
373;2.215
374;0.606
375;1.829
376;8.284
377;6.269
378;1.255
379;0.450
380;0.182
381;0.000
382;0.030
383;0.485
384;1.383
385;0.927
386;1.807
387;1.545
388;2.981
389;1.594
390;2.340
391;2.707
392;0.288
393;0.276
394;0.327
395;0.526
396;1.431
397;1.129
398;2.290
399;3.527
400;7.997
401;5.491
402;1.252
403;0.389
404;0.112
405;0.000
406;0.000
407;0.185
408;0.078
409;0.886
410;0.978
411;2.769
412;5.390
413;5.337
414;1.750
415;0.369
416;0.000
417;0.000
418;0.000
419;1.169
420;0.353
421;1.242
422;3.834
423;6.588
424;6.687
425;3.084
426;1.609
427;1.903
428;0.618
429;0.000
430;0.106
431;0.198
432;0.056
433;0.294
434;0.618
435;3.246
436;7.299
437;5.660
438;1.684
439;0.578
440;0.014
441;0.000
442;0.003
443;0.485
444;0.769
445;0.247
446;0.488
447;2.953
448;5.957
449;2.613
450;1.383
451;0.522
452;0.000
453;0.000
454;0.000
455;0.398
456;0.965
457;0.057
458;0.000
459;0.661
460;2.538
461;1.926
462;2.527
463;2.609
464;0.332
465;0.223
466;2.120
467;1.548
468;0.923
469;0.629
470;0.672
471;0.734
472;3.515
473;2.165
474;0.817
475;0.000
476;0.000
477;0.000
478;0.000
479;0.000
480;0.000
